#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:01Z,87.4,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:11Z,88.52295409181637,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:21Z,87.7,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:31Z,89.1891891891892,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:41Z,87.48748748748748,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:51Z,89.31068931068931,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:01Z,88.2,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:11Z,90,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:21Z,87.5,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:31Z,89.5,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:41Z,86.8,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:51Z,89.3,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:01Z,87.6,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:11Z,89.3,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:21Z,87.9,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:31Z,89.5895895895896,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:41Z,87.21278721278722,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:51Z,89.5104895104895,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:01Z,87.87575150300601,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:11Z,89.5104895104895,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:21Z,88.3,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:31Z,89.3,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:41Z,87.2,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:51Z,90.1,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:01Z,88.5,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:11Z,88.9,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:21Z,87.8,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:31Z,89.1891891891892,usage_idle,cpu,cpu0,tahoecity.prod
,,237,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:41Z,87.71228771228772,usage_idle,cpu,cpu0,tahoecity.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:01Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:11Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:21Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:31Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:41Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:51Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:01Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:11Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:21Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:31Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:41Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:51Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:01Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:11Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:21Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:31Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:41Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:51Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:01Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:11Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:21Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:31Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:41Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:51Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:01Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:11Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:21Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:31Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod
,,238,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:41Z,0,time_guest_nice,cpu,cpu1,tahoecity.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:17:57Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:07Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:16Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:27Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:37Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:46Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:56Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:06Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:16Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:27Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:36Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:47Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:57Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:06Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:16Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:27Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:37Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:46Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:57Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:07Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:17Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:27Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:37Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:47Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:57Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:07Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:17Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:27Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod
,,239,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:37Z,0,time_guest_nice,cpu,cpu-total,rsavage.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:17:57Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:07Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:16Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:27Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:37Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:46Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:56Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:06Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:16Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:27Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:36Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:47Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:57Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:06Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:16Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:27Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:37Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:46Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:57Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:07Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:17Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:27Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:37Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:47Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:57Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:07Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:17Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:27Z,0,time_nice,cpu,cpu2,rsavage.prod
,,240,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:37Z,0,time_nice,cpu,cpu2,rsavage.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:00Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:10Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:20Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:30Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:40Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:50Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:00Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:10Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:20Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:30Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:40Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:50Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:00Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:10Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:20Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:30Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:40Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:50Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:00Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:10Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:20Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:30Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:40Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:50Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:00Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:10Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:20Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:30Z,0,usage_guest,cpu,cpu2,bigsur.prod
,,241,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:40Z,0,usage_guest,cpu,cpu2,bigsur.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:17:57Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:07Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:16Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:27Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:37Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:46Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:56Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:06Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:16Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:27Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:36Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:47Z,0,time_softirq,cpu,cpu2,rsavage.prod
,,242,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:57Z,0,time_softirq,cpu,cpu2,rsavage.prod
